datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490871669, 11.3374996185, 12.9125003815, 12.6125001907, 13.0625000000, 11.5625000000, 10.5124998093, 12.6875000000, 10.8500003815, 67.5199966431, 48.7200012207, 12.4547948837, 25.4261074066, 14.2252235413, 21.5854129791, 12.8000001907, 26.2999992371, 
1490871702, 11.2250003815, 12.8374996185, 12.5375003815, 12.7624998093, 11.5625000000, 10.4375000000, 12.6125001907, 10.7749996185, 76.4000015259, 61.9199981689, 12.3853664398, 25.3742275238, 14.1264209747, 21.7227439880, 12.6999998093, 26.2000007629, 
1490871735, 11.1875000000, 12.7250003815, 12.4624996185, 12.6499996185, 11.4875001907, 10.3625001907, 12.5749998093, 10.6999998093, 60.7200012207, 62.7200012207, 12.3426408768, 25.2933540344, 14.0703439713, 21.7364768982, 12.8000001907, 26.2000007629, 
1490871768, 11.0749998093, 12.6499996185, 12.3874998093, 12.5749998093, 11.4499998093, 10.3249998093, 12.4624996185, 10.6625003815, 58.3199996948, 57.9199981689, 12.3159379959, 25.2414741516, 14.0009155273, 21.9134807587, 12.8000001907, 26.2999992371, 
1490871801, 11.0000000000, 12.6125001907, 12.3125000000, 12.5000000000, 11.3750000000, 10.2500000000, 12.4250001907, 10.5874996185, 47.5999984741, 60.5200004578, 12.2598609924, 25.1590747833, 13.9742126465, 21.9104290009, 12.8000001907, 26.6000003815, 
1490871834, 11.1125001907, 12.5000000000, 12.2375001907, 12.4250001907, 11.3374996185, 10.2124996185, 12.3874998093, 10.5500001907, 61.4000015259, 69.4000015259, 12.1877622604, 25.1239795685, 13.8887615204, 22.1393146515, 12.8999996185, 26.8999996185, 
1490871867, 10.8874998093, 12.5375003815, 12.1625003815, 12.3500003815, 11.2624998093, 10.1374998093, 12.3125000000, 10.4750003815, 55.5999984741, 69.4000015259, 12.1183338165, 25.0873584747, 13.8193330765, 22.1377887726, 12.8999996185, 26.8999996185, 
1490871900, 10.7749996185, 12.3500003815, 12.0874996185, 12.5000000000, 11.2250003815, 10.1000003815, 12.2375001907, 10.3999996185, 69.0000000000, 45.3199996948, 12.0462350845, 25.0034332275, 13.7499046326, 22.2034034729, 12.8999996185, 26.6000003815, 
1490871934, 10.7375001907, 12.2749996185, 12.0124998093, 12.1999998093, 11.1499996185, 9.9875001907, 12.1625003815, 10.3249998093, 72.1200027466, 55.5999984741, 11.9607839584, 24.9210338593, 13.6778059006, 22.4139766693, 12.8000001907, 26.2000007629, 
1490871967, 10.6625003815, 12.1999998093, 11.9375000000, 12.1250000000, 11.0749998093, 9.9499998093, 12.0874996185, 10.2875003815, 56.0000000000, 67.3199996948, 11.9207296371, 24.8706798553, 13.6217288971, 22.2842750549, 12.8000001907, 26.0000000000, 
1490872000, 10.5874996185, 12.1250000000, 11.8999996185, 12.0124998093, 11.0000000000, 9.8750000000, 12.0500001907, 10.2124996185, 69.3199996948, 58.0000000000, 11.8780040741, 24.8355846405, 13.5790033340, 22.3178462982, 12.8000001907, 26.2000007629, 
1490872033, 10.5124998093, 12.0874996185, 11.8249998093, 11.9750003815, 10.9250001907, 9.8374996185, 12.0124998093, 10.1374998093, 63.7999992371, 47.5200004578, 11.8352785110, 24.8630504608, 13.4802017212, 22.4399185181, 12.8000001907, 26.8999996185, 
1490872066, 10.4750003815, 11.9750003815, 11.7500000000, 11.8999996185, 10.8874998093, 9.7624998093, 11.9375000000, 10.1374998093, 45.0000000000, 63.5999984741, 11.8352785110, 24.7211418152, 13.4668493271, 22.4719619751, 12.8000001907, 27.7000007629, 
1490872099, 10.3999996185, 12.0500001907, 11.6750001907, 11.8625001907, 10.8500003815, 9.7624998093, 11.8999996185, 10.1000003815, 47.2000007629, 64.7200012207, 11.7658500671, 24.6387424469, 13.3813991547, 22.4673843384, 12.8000001907, 27.3999996185, 
1490872132, 10.3249998093, 11.8625001907, 11.6000003815, 12.0124998093, 10.8125000000, 9.6875000000, 11.8625001907, 10.0249996185, 45.5999984741, 58.5200004578, 11.7364768982, 24.5746555328, 13.3546962738, 22.6276035309, 12.8000001907, 26.7000007629, 
1490872165, 10.2875003815, 11.8249998093, 11.5625000000, 11.7500000000, 10.7749996185, 9.6875000000, 11.8249998093, 9.9875001907, 55.2000007629, 62.2000007629, 11.7524986267, 24.4953079224, 13.3253221512, 22.5879306793, 12.8000001907, 26.2999992371, 
1490872198, 10.2124996185, 11.7500000000, 11.4875001907, 11.6750001907, 10.7375001907, 9.6125001907, 11.7500000000, 9.9875001907, 56.2000007629, 55.2000007629, 11.7097730637, 24.4632644653, 13.2986192703, 22.7115287781, 12.8999996185, 26.7999992371, 
1490872231, 10.1750001907, 11.7124996185, 11.4875001907, 11.6374998093, 10.6999998093, 9.5749998093, 11.7500000000, 9.9499998093, 46.9199981689, 58.5200004578, 11.6964216232, 24.4144344330, 13.2425422668, 22.8564891815, 12.8999996185, 27.8999996185, 
1490872264, 10.1374998093, 11.6750001907, 11.4125003815, 11.5625000000, 10.6625003815, 9.5375003815, 11.7124996185, 9.9125003815, 64.5999984741, 65.1200027466, 11.6803998947, 24.3640804291, 13.1864652634, 22.7054252625, 12.8999996185, 28.7999992371, 
1490872297, 10.2500000000, 11.6000003815, 11.3374996185, 11.5249996185, 10.5874996185, 9.5375003815, 11.6750001907, 9.7624998093, 48.9199981689, 52.9199981689, 11.6964216232, 24.3167781830, 13.1437397003, 22.7023735046, 12.8999996185, 27.7000007629, 
1490872330, 10.0249996185, 11.5249996185, 11.3750000000, 11.4499998093, 10.5874996185, 9.5000000000, 11.6374998093, 9.8750000000, 59.0000000000, 69.4000015259, 11.6670484543, 24.2542152405, 13.0743112564, 22.7649345398, 12.8999996185, 26.7000007629, 
1490872363, 9.9499998093, 11.4875001907, 11.2250003815, 11.4125003815, 10.3999996185, 9.4624996185, 11.6374998093, 9.8374996185, 70.3199996948, 52.5999984741, 11.6536960602, 24.2526893616, 13.0182342529, 22.8259716034, 12.8000001907, 25.7999992371, 
1490872396, 9.9125003815, 11.4125003815, 11.1499996185, 11.3750000000, 10.5500001907, 9.4250001907, 11.5625000000, 9.8374996185, 48.1199989319, 61.2000007629, 11.6536960602, 24.1107807159, 12.9621572495, 22.9159984589, 12.6999998093, 25.7000007629, 
1490872429, 9.8374996185, 11.3750000000, 11.1125001907, 11.3000001907, 10.5124998093, 9.4250001907, 11.5625000000, 9.8000001907, 46.5200004578, 53.3199996948, 11.6243228912, 24.0619506836, 12.9060802460, 23.0121307373, 12.5000000000, 26.1000003815, 
1490872463, 9.8000001907, 11.3374996185, 11.0749998093, 11.2250003815, 10.4750003815, 9.4250001907, 11.5625000000, 9.8000001907, 53.3199996948, 45.7999992371, 11.6243228912, 23.9841308594, 12.8473339081, 23.0548553467, 12.3999996185, 26.7999992371, 
1490872496, 9.9125003815, 11.3000001907, 11.0375003815, 11.2250003815, 10.4750003815, 9.3874998093, 11.5249996185, 9.8000001907, 45.7200012207, 61.2000007629, 11.6670484543, 24.0161743164, 12.8339815140, 23.4073390961, 12.3000001907, 29.5000000000, 
1490872529, 9.6875000000, 11.2624998093, 11.0749998093, 11.1499996185, 10.4375000000, 9.3874998093, 11.5249996185, 9.8000001907, 57.9199981689, 64.9199981689, 11.6670484543, 23.9246196747, 12.8046083450, 23.2928962708, 12.3000001907, 30.7000007629, 
1490872562, 9.6875000000, 11.2250003815, 10.9250001907, 11.1125001907, 10.2875003815, 9.3874998093, 11.5249996185, 9.8000001907, 60.5999984741, 55.7999992371, 11.7231254578, 23.8467998505, 12.8046083450, 23.4882125854, 12.3999996185, 29.2000007629, 
1490872595, 9.6499996185, 11.1875000000, 10.8874998093, 11.0749998093, 10.4750003815, 9.3874998093, 11.4875001907, 9.8374996185, 48.7200012207, 54.1199989319, 11.7925539017, 23.8040733337, 12.7645530701, 23.4058132172, 12.1999998093, 28.8999996185, 
1490872628, 9.6499996185, 11.1875000000, 10.8500003815, 11.0749998093, 10.4375000000, 9.4250001907, 11.5249996185, 9.8750000000, 57.9199981689, 51.9199981689, 11.8646526337, 23.7598228455, 12.7779045105, 23.6484317780, 12.1999998093, 29.0000000000, 
1490872661, 9.6499996185, 11.1499996185, 10.8500003815, 11.0375003815, 10.4750003815, 9.4624996185, 11.5625000000, 9.9125003815, 56.3199996948, 50.5999984741, 11.9340810776, 23.6408023834, 12.8046083450, 23.4561691284, 12.1999998093, 29.1000003815, 
1490872694, 9.8000001907, 11.1499996185, 10.8125000000, 11.0375003815, 10.5124998093, 9.5000000000, 11.6000003815, 9.9875001907, 51.7200012207, 51.2000007629, 12.0462350845, 23.5217819214, 12.8473339081, 23.5263595581, 12.1999998093, 29.1000003815, 
1490872727, 9.6499996185, 11.1499996185, 10.9250001907, 11.0749998093, 10.5500001907, 9.5749998093, 11.6374998093, 10.0625000000, 67.7200012207, 69.8000030518, 12.1610593796, 23.4836349487, 12.8900585175, 23.5904483795, 12.3999996185, 28.8999996185, 
