datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488353469, 23.0750007629, 22.9624996185, 22.4375000000, 23.8250007629, 93.8750000000, 101.4499969482, 91.0999984741, 77.6374969482, -0.4799999893, 50.9199981689, 29.4060420990, 87.0572967529, 24.9065380096, 31.6060123444, 22.0000000000, 46.2999992371, 
1488353502, 23.0000000000, 22.9249992371, 22.3624992371, 23.7875003815, 94.4000015259, 102.0124969482, 91.6250000000, 78.1999969482, -0.2800000012, 45.3199996948, 29.5448989868, 86.3263931274, 24.8504619598, 31.7112998962, 22.0000000000, 46.4000015259, 
1488353535, 23.0000000000, 23.0375003815, 22.2875003815, 23.7124996185, 94.8499984741, 102.5000000000, 92.1125030518, 78.7249984741, -0.2800000012, 68.7200012207, 29.7131309509, 85.4962997437, 24.8077354431, 31.8348979950, 22.0000000000, 46.4000015259, 
1488353569, 22.9249992371, 22.8125000000, 22.2875003815, 23.6749992371, 95.3375015259, 102.9499969482, 92.5625000000, 79.2500000000, -0.4000000060, 53.5200004578, 29.9000530243, 84.7287673950, 24.7516593933, 31.9569702148, 22.0000000000, 46.5000000000, 
1488353602, 22.8875007629, 22.7749996185, 22.2124996185, 23.6000003815, 95.7500000000, 103.4375000000, 93.0124969482, 79.6999969482, -0.2000000030, 49.4000015259, 30.1377124786, 83.9276733398, 24.7222862244, 31.9981689453, 21.8999996185, 46.5000000000, 
1488353635, 22.8125000000, 22.7000007629, 22.2875003815, 23.5625000000, 96.1624984741, 103.8499984741, 93.4250030518, 80.2249984741, -0.6000000238, 70.3199996948, 30.2925910950, 83.1799774170, 24.6955833435, 32.1232910156, 21.8999996185, 46.5000000000, 
1488353669, 37.9249992371, 37.7750015259, 40.4749984741, 50.7874984741, 88.8874969482, 97.5124969482, 88.2874984741, 76.1374969482, 63.5999984741, -0.4799999893, 32.1805152893, 79.4628829956, 24.6955833435, 35.6389732361, 21.8999996185, 46.5999984741, 
1488353702, 53.4124984741, 54.5750007629, 58.8875007629, 66.8750000000, 78.7624969482, 85.3249969482, 80.0374984741, 68.9749984741, 49.2000007629, -0.4799999893, 33.8735008240, 72.2011108398, 24.7222862244, 45.7236595154, 21.8999996185, 46.5999984741, 
1488353735, 63.1624984741, 65.1125030518, 69.3874969482, 75.4250030518, 70.9625015259, 75.3874969482, 72.9499969482, 63.0875015259, 58.4000015259, -0.8000000119, 34.6185226440, 67.5410079956, 24.9065380096, 60.2227821350, 21.8999996185, 46.7000007629, 
1488353768, 70.0999984741, 72.5749969482, 76.6250000000, 81.3874969482, 64.6250000000, 67.4375000000, 66.9124984741, 58.2500000000, 53.5999984741, -0.4799999893, 34.9576568604, 64.3015213013, 25.0907917023, 70.3288345337, 21.8999996185, 46.7000007629, 
1488353801, 75.2375030518, 78.1624984741, 82.0625000000, 86.0749969482, 59.4124984741, 61.0999984741, 61.6624984741, 54.2000007629, 63.5200004578, -0.6000000238, 35.1258888245, 61.4297714233, 25.2857246399, 77.1572418213, 21.8999996185, 46.7999992371, 
1488353834, 79.3249969482, 82.6999969482, 86.2249984741, 89.7874984741, 55.1749992371, 56.0750007629, 57.2750015259, 50.9000015259, 48.1199989319, -0.4000000060, 35.1953163147, 58.7609672546, 25.5260543823, 80.8239898682, 21.8999996185, 46.7999992371, 
1488353867, 82.5124969482, 85.9625015259, 89.5999984741, 92.9749984741, 51.6875000000, 52.1375007629, 53.5999984741, 48.2374992371, 43.4000015259, -0.4000000060, 35.1686134338, 56.2813758850, 25.7236595154, 82.9968719482, 21.8999996185, 46.7999992371, 
1488353900, 85.0999984741, 88.7750015259, 92.3375015259, 95.2624969482, 48.8375015259, 49.0250015259, 50.5250015259, 46.0250015259, 45.0000000000, -0.6000000238, 35.1392402649, 54.0550842285, 25.9346141815, 83.6438522339, 21.8999996185, 46.9000015259, 
1488353933, 87.3125000000, 91.0999984741, 94.5875015259, 97.3625030518, 46.6250000000, 46.5125007629, 47.9749984741, 44.1500015259, 64.8000030518, -0.4000000060, 35.0003814697, 51.6487388611, 26.2176704407, 83.9322509766, 21.8999996185, 46.9000015259, 
1488353966, 89.1875000000, 93.1250000000, 96.5374984741, 99.1999969482, 44.7125015259, 44.5250015259, 45.8375015259, 42.6500015259, 55.7200012207, -0.6000000238, 34.9015808105, 49.0104522705, 26.4980545044, 83.2211761475, 21.7999992371, 46.9000015259, 
1488353999, 90.8000030518, 94.8125000000, 98.1875000000, 100.7375030518, 43.1375007629, 42.7999992371, 44.0750007629, 41.2999992371, 52.5999984741, -0.6000000238, 34.7440299988, 45.9449157715, 26.8104820251, 82.4383926392, 21.7999992371, 46.9000015259, 
1488354032, 92.1875000000, 96.3499984741, 99.6125030518, 102.1624984741, 41.7874984741, 41.4124984741, 42.5374984741, 40.2125015259, 56.0000000000, -0.6000000238, 34.5624465942, 42.4368667603, 27.0908679962, 79.9771118164, 21.7999992371, 47.0000000000, 
1488354065, 93.5374984741, 97.6624984741, 100.9250030518, 103.5124969482, 40.6250000000, 40.2125015259, 41.2625007629, 39.2000007629, 49.7999992371, -0.4000000060, 34.3942184448, 39.3026618958, 27.3151760101, 75.2880172729, 21.7999992371, 47.0000000000, 
1488354099, 94.4749984741, 98.9749984741, 102.0500030518, 104.7125015259, 39.6124992371, 39.1624984741, 40.0999984741, 38.3375015259, 67.5999984741, -0.6000000238, 34.1805915833, 36.8291740417, 27.4860763550, 72.5093460083, 21.7999992371, 47.0999984741, 
1488354132, 95.4875030518, 99.8750000000, 103.0999984741, 105.7249984741, 38.7125015259, 38.2249984741, 39.0875015259, 37.5125007629, 59.9199981689, -0.4799999893, 33.9856567383, 34.6868095398, 27.6115818024, 69.8893737793, 21.7999992371, 47.0999984741, 
1488354165, 96.3125000000, 100.8125000000, 103.9625015259, 106.5875015259, 37.8499984741, 37.4000015259, 38.2249984741, 36.7999992371, 50.4000015259, -0.6000000238, 33.8147544861, 32.8999786377, 27.7531089783, 66.7551727295, 21.7999992371, 47.0999984741, 
1488354198, 97.1374969482, 101.6750030518, 104.7874984741, 107.3750000000, 37.2125015259, 36.7249984741, 37.4375000000, 36.1624984741, 42.9199981689, -0.6000000238, 33.5770950317, 31.3893337250, 27.9800872803, 66.8055267334, 21.7999992371, 47.2000007629, 
1488354231, 97.8874969482, 102.4250030518, 105.5374984741, 108.0875015259, 36.5750007629, 36.0499992371, 36.7625007629, 35.5999984741, 49.9199981689, -0.6000000238, 33.3501167297, 30.1258869171, 28.0655384064, 62.5192642212, 21.7999992371, 47.2999992371, 
1488354264, 98.5625000000, 103.2125015259, 106.2500000000, 108.7624969482, 36.0125007629, 35.4500007629, 36.1250000000, 35.0750007629, 42.5999984741, -0.6000000238, 33.1658668518, 28.9768829346, 28.1910438538, 59.5361251831, 21.7999992371, 47.4000015259, 
1488354297, 99.1999969482, 103.8874969482, 106.8874969482, 109.3249969482, 35.4500007629, 34.8875007629, 35.5625000000, 34.5499992371, 55.1199989319, -0.6000000238, 32.9575805664, 27.9301128387, 28.4580764771, 58.9410247803, 21.7999992371, 47.4000015259, 
1488354330, 99.8000030518, 104.4875030518, 107.4875030518, 109.8874969482, 35.0000000000, 34.4000015259, 35.0374984741, 34.0625000000, 51.1199989319, -0.6000000238, 32.7145805359, 27.1793689728, 28.5996036530, 55.7717247009, 21.7999992371, 47.2999992371, 
1488354363, 100.3249969482, 105.0500030518, 108.0875015259, 110.3375015259, 34.5125007629, 33.9124984741, 34.5125007629, 33.6500015259, 50.7200012207, -0.6800000072, 32.5329971313, 26.3492794037, 28.7838554382, 54.3297462463, 21.7999992371, 47.2999992371, 
1488354396, 100.8499984741, 105.6125030518, 108.5749969482, 110.8249969482, 34.0999984741, 33.5000000000, 34.0999984741, 33.2750015259, 58.5200004578, -0.2800000012, 32.3193702698, 25.7267112732, 28.8799877167, 51.3145637512, 21.7999992371, 47.2000007629, 
1488354429, 101.3750000000, 106.2500000000, 109.0999984741, 111.2375030518, 33.6875000000, 33.0875015259, 33.6875000000, 32.8624992371, 47.9199981689, -0.6000000238, 32.1377906799, 25.1743335724, 29.0909442902, 49.8985290527, 21.7999992371, 47.0999984741, 
1488354462, 101.8249969482, 106.5875015259, 109.5875015259, 111.8375015259, 33.3125000000, 32.6749992371, 33.2750015259, 32.5250015259, 52.3199996948, -0.4799999893, 31.9401855469, 24.4739456177, 29.2618446350, 47.3823165894, 21.7999992371, 47.0999984741, 
1488354495, 102.2375030518, 107.0749969482, 110.0000000000, 112.0250015259, 32.8250007629, 32.2999992371, 32.9000015259, 32.1875000000, 44.5999984741, -0.4799999893, 31.7425804138, 24.0695819855, 29.4033718109, 45.2491035461, 21.7999992371, 47.0999984741, 
1488354528, 102.7249984741, 107.4875030518, 110.4499969482, 112.3625030518, 32.5625000000, 31.9624996185, 32.5625000000, 31.8500003815, 49.9199981689, -0.6800000072, 31.5743503571, 23.4744796753, 29.5849552155, 43.8239097595, 21.7999992371, 47.2000007629, 
1488354561, 98.7874984741, 103.7750015259, 106.1750030518, 102.7624969482, 32.2625007629, 31.7000007629, 32.2249984741, 31.5499992371, 63.5999984741, 44.0000000000, 31.3900966644, 22.9907684326, 32.7172508240, 39.4125289917, 21.7999992371, 47.2000007629, 
1488354595, 86.1125030518, 91.8499984741, 91.1750030518, 85.0625000000, 31.9624996185, 31.3250007629, 31.8875007629, 31.2500000000, 45.2000007629, 44.2000007629, 31.1951637268, 22.6382846832, 35.5798416138, 29.2439155579, 21.7999992371, 47.2000007629, 
1488354628, 75.8375015259, 81.0875015259, 79.3625030518, 73.7375030518, 31.6625003815, 31.0249996185, 31.5874996185, 30.9874992371, 48.5999984741, 56.5200004578, 31.0536346436, 22.2522315979, 36.3996353149, 24.6646823883, 21.7999992371, 47.2000007629, 
1488354661, 67.5875015259, 72.5374984741, 70.0625000000, 65.5999984741, 31.3999996185, 30.7250003815, 31.2875003815, 30.6875000000, 54.1199989319, 50.2000007629, 30.8560314178, 21.8631267548, 36.7948417664, 21.6357669830, 21.7999992371, 47.2000007629, 
1488354694, 60.9500007629, 66.0124969482, 62.7125015259, 59.4124984741, 31.1000003815, 30.5000000000, 31.0249996185, 30.4624996185, 59.7999992371, 44.5999984741, 30.6878013611, 21.5106430054, 36.9363708496, 19.7299156189, 21.7999992371, 47.2000007629, 
1488354727, 55.7374992371, 60.1624984741, 57.0125007629, 54.6500015259, 30.8374996185, 30.2000007629, 30.7999992371, 30.1625003815, 43.1199989319, 57.4000015259, 30.5596237183, 21.2130928040, 36.7681388855, 18.7335014343, 21.7999992371, 47.2000007629, 
1488354760, 51.6124992371, 55.3624992371, 52.5499992371, 51.0125007629, 30.6124992371, 29.9750003815, 30.5000000000, 29.9375000000, 45.7999992371, 43.7999992371, 30.3486690521, 20.8941783905, 36.7120628357, 17.9446105957, 21.7999992371, 47.2999992371, 
1488354793, 48.3875007629, 51.6875000000, 49.0250015259, 48.1250000000, 30.2374992371, 29.6749992371, 30.2749996185, 29.7124996185, 60.5999984741, 43.7999992371, 30.1937904358, 20.7232780457, 36.6132583618, 17.5051498413, 21.7999992371, 47.2000007629, 
1488354826, 45.7999992371, 48.6500015259, 46.2125015259, 45.7999992371, 30.1250000000, 29.4874992371, 30.0499992371, 29.4874992371, 45.0000000000, 55.5200004578, 30.0682849884, 20.4043636322, 36.3168525696, 17.2945747375, 21.7999992371, 47.2000007629, 
1488354859, 43.7374992371, 46.1375007629, 43.9625015259, 43.9249992371, 29.8999996185, 29.2625007629, 29.7875003815, 29.2999992371, 58.4000015259, 60.5999984741, 29.9000530243, 20.1464862823, 36.1165771484, 17.2075996399, 21.7999992371, 47.2000007629, 
1488354892, 42.0125007629, 44.1124992371, 42.1250000000, 42.3875007629, 29.6749992371, 29.0375003815, 29.6000003815, 29.0750007629, 54.0000000000, 49.4000015259, 29.7425041199, 19.9221782684, 35.8655662537, 17.2320137024, 21.7999992371, 47.2000007629, 
