datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491699129, 40.7374992371, 40.0999984741, 43.7000007629, 52.1749992371, 90.6125030518, 97.6999969482, 89.7500000000, 77.4124984741, 59.9199981689, -0.4799999893, 37.4944686890, 91.3008346558, 30.7705802917, 57.2381172180, 30.6000003815, 64.6999969482, 
1491699162, 55.5125007629, 55.4000015259, 60.9124984741, 67.5875015259, 80.0749969482, 84.7249984741, 82.0625000000, 70.4000015259, 66.7200012207, -0.4799999893, 38.8750305176, 86.7414321899, 30.8667125702, 75.1796722412, 30.6000003815, 64.8000030518, 
1491699195, 64.3625030518, 65.0000000000, 70.4000015259, 75.5749969482, 72.3499984741, 74.7125015259, 75.6125030518, 64.9625015259, 44.4000015259, -0.6000000238, 39.5399398804, 84.2786331177, 31.1791400909, 91.2413177490, 30.6000003815, 64.8000030518, 
1491699228, 70.4749984741, 71.7500000000, 76.8499984741, 81.0500030518, 66.3125000000, 67.2500000000, 70.0625000000, 60.5750007629, 53.5999984741, -0.6000000238, 39.8924255371, 82.9144744873, 31.5449752808, 94.5052261353, 30.6000003815, 64.8000030518, 
1491699261, 75.1250000000, 76.8125000000, 81.6125030518, 85.2874984741, 61.5125007629, 61.5875015259, 65.3000030518, 57.0125007629, 52.2000007629, -0.4000000060, 40.0339508057, 81.9897766113, 31.9401855469, 95.7793579102, 30.6000003815, 64.8000030518, 
1491699294, 78.4250030518, 80.7500000000, 85.4375000000, 88.6624984741, 57.6875000000, 57.3875007629, 61.2874984741, 54.2000007629, 66.8000030518, -0.6800000072, 40.1728096008, 81.2481842041, 32.3353919983, 96.3363113403, 30.6000003815, 64.8000030518, 
1491699327, 81.1250000000, 83.8625030518, 88.2500000000, 91.4749984741, 54.5750007629, 54.1250000000, 57.9124984741, 51.8750000000, 47.4000015259, -0.4799999893, 40.1888313293, 80.4654006958, 32.6451530457, 96.5896072388, 30.6000003815, 64.9000015259, 
1491699360, 83.3750000000, 86.3750000000, 91.0625000000, 94.4749984741, 52.2125015259, 51.5750007629, 55.1375007629, 50.0374984741, 46.4000015259, -0.2000000030, 40.1461067200, 79.8947143555, 32.9709320068, 96.7208328247, 30.6000003815, 64.9000015259, 
1491699393, 85.2874984741, 88.5124969482, 92.7500000000, 95.9375000000, 50.2249984741, 49.6250000000, 52.7750015259, 48.5000000000, 45.5200004578, -0.4799999893, 40.0900268555, 79.2660446167, 33.2246131897, 96.6201248169, 30.6000003815, 64.9000015259, 
1491699426, 87.0124969482, 90.3874969482, 94.5875015259, 97.7750015259, 48.6500015259, 48.0125007629, 50.8250007629, 47.2249984741, 55.0000000000, -0.4000000060, 40.0045776367, 78.6999282837, 33.4649429321, 96.4278640747, 30.6000003815, 64.8000030518, 
