datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488286878, 95.8625030518, 100.6999969482, 103.5875015259, 106.6250000000, 36.6875000000, 36.2000007629, 37.0250015259, 35.7125015259, 62.9199981689, -0.6000000238, 33.3340950012, 18.7182426453, 26.8104820251, 55.3871994019, 21.2999992371, 35.5999984741, 
1488286912, 96.7249984741, 101.5250015259, 104.4124984741, 107.4499969482, 36.0875015259, 35.5250015259, 36.3499984741, 35.2625007629, 57.5999984741, -0.6000000238, 33.1818885803, 17.9690246582, 27.0481414795, 52.1385536194, 21.2999992371, 35.5999984741, 
1488286945, 97.4375000000, 102.3125000000, 105.1624984741, 108.1624984741, 35.4874992371, 34.9249992371, 35.7125015259, 34.6624984741, 47.3199996948, -0.6800000072, 32.9976348877, 17.3281459808, 27.2724494934, 49.9488830566, 21.3999996185, 35.5999984741, 
1488286978, 98.1125030518, 103.0250015259, 105.8375015259, 108.8000030518, 35.0000000000, 34.3624992371, 35.1500015259, 34.1749992371, 42.5200004578, -0.4799999893, 32.8267326355, 16.7910270691, 27.4860763550, 48.2063026428, 21.3999996185, 35.5999984741, 
1488287011, 98.7500000000, 103.6999969482, 106.4749984741, 109.4000015259, 34.5125007629, 33.9500007629, 34.6624984741, 33.7999992371, 58.5200004578, -0.4000000060, 32.6745262146, 16.2935829163, 27.6115818024, 44.0070190430, 21.3999996185, 35.5999984741, 
1488287044, 99.3499984741, 104.3000030518, 107.0749969482, 109.9250030518, 34.0999984741, 33.4625015259, 34.1375007629, 33.3125000000, 43.9199981689, -0.4799999893, 32.4902725220, 15.8205537796, 27.8652629852, 43.1281013489, 21.3999996185, 35.7000007629, 
1488287077, 99.8750000000, 105.0500030518, 107.5999984741, 110.4499969482, 33.6875000000, 33.0875015259, 33.7249984741, 32.9749984741, 52.4000015259, -0.6800000072, 32.2926673889, 15.4283971786, 28.0094604492, 40.8255119324, 21.3999996185, 35.7000007629, 
1488287110, 100.4375000000, 105.4250030518, 108.3499984741, 110.9000015259, 33.3125000000, 32.6749992371, 33.3125000000, 32.6375007629, 63.5200004578, -0.4799999893, 32.1377906799, 15.0789651871, 28.1776905060, 39.4064254761, 21.3999996185, 35.7000007629, 
1488287143, 100.9250030518, 105.9124984741, 108.6500015259, 111.5374984741, 32.9375000000, 32.3375015259, 32.9749984741, 32.2625007629, 44.0000000000, -0.4799999893, 31.9535369873, 14.7081708908, 28.3165493011, 37.5631332397, 21.3999996185, 35.7000007629, 
1488287176, 101.3750000000, 106.4000015259, 109.1374969482, 111.7249984741, 32.5250015259, 32.0000000000, 32.6375007629, 31.9624996185, 59.7200012207, -0.6000000238, 31.7719535828, 14.3938350677, 28.5141525269, 36.7284660339, 21.3999996185, 35.7999992371, 
1488287209, 101.8249969482, 106.8874969482, 109.5875015259, 112.0999984741, 32.2999992371, 31.7374992371, 32.2999992371, 31.6625003815, 63.7999992371, -0.6000000238, 31.6170749664, 14.0764474869, 28.7117576599, 35.5428390503, 21.3999996185, 35.7999992371, 
1488287242, 102.2750015259, 107.3000030518, 110.0000000000, 112.4749984741, 32.0374984741, 31.3999996185, 32.0000000000, 31.3624992371, 67.9199981689, -0.4799999893, 31.4461746216, 13.8353548050, 28.9093608856, 34.5296401978, 21.3999996185, 35.9000015259, 
1488287275, 98.7125015259, 103.9250030518, 106.2125015259, 103.3249969482, 31.7374992371, 31.1000003815, 31.7000007629, 31.1749992371, 50.4000015259, 51.5200004578, 31.2912940979, 13.5408563614, 31.8841075897, 30.7759208679, 21.3999996185, 35.9000015259, 
1488287308, 86.0000000000, 91.4749984741, 91.1374969482, 85.3625030518, 31.4375000000, 30.8374996185, 31.4375000000, 30.8750000000, 48.7999992371, 51.2000007629, 31.1230640411, 13.3897914886, 34.2126350403, 23.4485397339, 21.3999996185, 35.9000015259, 
1488287341, 75.3499984741, 80.7125015259, 78.9124984741, 73.6999969482, 31.2124996185, 30.5750007629, 31.1375007629, 30.6124992371, 58.5999984741, 64.5199966431, 30.9681854248, 13.1441211700, 35.5397872925, 18.7869071960, 21.3999996185, 35.9000015259, 
1488287374, 67.0250015259, 71.9749984741, 69.4625015259, 65.2624969482, 30.9500007629, 30.3125000000, 30.9125003815, 30.3875007629, 50.9199981689, 50.7999992371, 30.8266582489, 12.9777984619, 36.0177764893, 16.3256282806, 21.3999996185, 35.9000015259, 
1488287408, 60.1624984741, 65.0374984741, 62.0000000000, 58.9249992371, 30.6875000000, 30.0499992371, 30.6499996185, 30.1250000000, 44.7200012207, 48.7200012207, 30.6717777252, 12.7901124954, 36.2180519104, 14.9050121307, 21.3999996185, 35.9000015259, 
1488287441, 54.8750000000, 59.0750007629, 56.1500015259, 54.2374992371, 30.4624996185, 29.8250007629, 30.4249992371, 29.8999996185, 50.2000007629, 63.5200004578, 30.5329208374, 12.5307083130, 36.2314033508, 13.9391164780, 21.3999996185, 35.9000015259, 
1488287474, 50.7500000000, 54.4625015259, 51.6124992371, 50.2249984741, 30.2374992371, 29.6375007629, 30.2000007629, 29.6749992371, 67.4000015259, 72.0000000000, 30.3887233734, 12.4345769882, 36.0738525391, 13.5057601929, 21.3999996185, 35.9000015259, 
1488287507, 47.4874992371, 50.7125015259, 48.0499992371, 47.2625007629, 30.0499992371, 29.4125003815, 30.0125007629, 29.6000003815, 57.0000000000, 44.1199989319, 30.2365150452, 12.3018236160, 35.8922729492, 13.1563291550, 21.3999996185, 35.9000015259, 
1488287540, 44.9000015259, 47.7125015259, 45.2750015259, 44.9375000000, 29.8250007629, 29.1499996185, 29.7875003815, 29.2999992371, 55.3199996948, 52.2000007629, 30.0949878693, 12.1538105011, 35.7507438660, 12.9686422348, 21.3999996185, 35.9000015259, 
1488287573, 42.8375015259, 45.2374992371, 42.9874992371, 43.0250015259, 29.6000003815, 28.9624996185, 29.5625000000, 29.1124992371, 50.2000007629, 51.4000015259, 29.9401092529, 12.0531015396, 35.5104141235, 12.8862438202, 21.3999996185, 35.9000015259, 
1488287606, 41.1500015259, 43.2125015259, 41.1875000000, 41.4874992371, 29.4500007629, 28.7749996185, 29.4125003815, 28.9249992371, 51.1199989319, 46.1199989319, 29.8439769745, 11.9111928940, 35.2994575500, 12.9289693832, 21.3999996185, 35.9000015259, 
1488287639, 39.8750000000, 41.4874992371, 39.7249984741, 40.2125015259, 29.2625007629, 28.5874996185, 29.2250003815, 28.7374992371, 54.1199989319, 63.5200004578, 29.7131309509, 11.7235069275, 35.0297546387, 12.9701690674, 21.5000000000, 36.0000000000, 
1488287672, 38.5999984741, 40.1375007629, 38.4874992371, 39.1624984741, 29.0750007629, 28.4375000000, 29.0375003815, 28.5499992371, 54.7200012207, 46.5999984741, 29.5448989868, 11.6197452545, 34.7467002869, 13.1715879440, 21.5000000000, 36.0000000000, 
1488287705, 37.5875015259, 38.9000015259, 37.4375000000, 38.4500007629, 28.8875007629, 28.2500000000, 28.8500003815, 28.3999996185, 63.4000015259, 45.0000000000, 29.4487686157, 11.5510797501, 34.5090408325, 13.2661933899, 21.5000000000, 36.0999984741, 
1488287738, 36.7625007629, 37.8499984741, 36.5374984741, 37.4375000000, 28.7374992371, 28.1000003815, 28.6625003815, 28.2500000000, 57.0000000000, 57.5200004578, 29.3633174896, 11.4503698349, 34.2687110901, 13.4508275986, 21.5000000000, 36.0999984741, 
1488287771, 36.0499992371, 36.9500007629, 35.7500000000, 36.7249984741, 28.5499992371, 27.9125003815, 28.4750003815, 28.1375007629, 45.0000000000, 58.4000015259, 29.2084388733, 11.3252458572, 33.9883270264, 13.5973148346, 21.5000000000, 36.0999984741, 
1488287804, 35.3750000000, 36.1624984741, 35.0374984741, 36.0875015259, 28.3999996185, 27.7625007629, 28.3624992371, 27.9125003815, 61.4000015259, 52.0000000000, 29.0669116974, 11.2199592590, 33.7186241150, 13.7804222107, 21.5000000000, 36.0999984741, 
1488287837, 34.8125000000, 35.4874992371, 34.4000015259, 35.5250015259, 28.2500000000, 27.5750007629, 28.2124996185, 27.7625007629, 46.0000000000, 52.0000000000, 28.9681091309, 11.0551614761, 33.4649429321, 13.9818420410, 21.5000000000, 36.2000007629, 
1488287870, 34.2500000000, 34.8499984741, 33.8750000000, 35.0000000000, 28.1000003815, 27.4624996185, 28.0625000000, 27.6499996185, 57.7200012207, 56.4000015259, 28.8693065643, 10.9880218506, 33.2379646301, 14.1466388702, 21.5000000000, 36.2000007629, 
1488287904, 33.7999992371, 34.4749984741, 33.3499984741, 34.5125007629, 27.9500007629, 27.3125000000, 27.9125003815, 27.5000000000, 51.4000015259, 53.4000015259, 28.7571525574, 10.8873119354, 32.9869537354, 14.3099107742, 21.5000000000, 36.2000007629, 
1488287937, 33.3499984741, 33.7625007629, 33.0499992371, 34.0625000000, 27.7999992371, 27.1625003815, 27.7999992371, 27.3500003815, 47.4000015259, 48.9199981689, 28.6610202789, 10.8033876419, 32.7439537048, 14.5845727921, 21.5000000000, 36.2999992371, 
1488287970, 32.9000015259, 33.3125000000, 32.4500007629, 33.6500015259, 27.5750007629, 27.0499992371, 27.6124992371, 27.2374992371, 44.7999992371, 51.2000007629, 28.5595474243, 10.7988100052, 32.5062942505, 14.7829408646, 21.5000000000, 36.2999992371, 
1488288003, 32.4874992371, 32.8624992371, 32.0750007629, 33.2750015259, 27.5750007629, 26.8999996185, 27.5000000000, 27.0874996185, 46.2000007629, 48.4000015259, 28.4473953247, 10.6721601486, 32.2926673889, 14.9706268311, 21.5000000000, 36.2999992371, 
1488288036, 32.1500015259, 32.4500007629, 31.6625003815, 32.9000015259, 27.4249992371, 26.7875003815, 27.3875007629, 27.0499992371, 50.2000007629, 43.4000015259, 28.3352413177, 10.6492710114, 32.0683593750, 15.2224006653, 21.5000000000, 36.2999992371, 
