datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490229963, 22.5874996185, 22.2500000000, 21.7625007629, 23.4125003815, 22.7749996185, 22.2124996185, 22.7374992371, 22.5125007629, -0.4000000060, -0.4000000060, 25.1255054474, 31.3496608734, 25.3017463684, 30.5790805817, 25.0000000000, 32.2999992371, 
1490229996, 22.6250000000, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7374992371, 22.5125007629, -0.4000000060, -0.6000000238, 25.1121540070, 31.3038825989, 25.3284511566, 30.4524307251, 25.0000000000, 32.0999984741, 
1490230029, 22.5874996185, 22.2875003815, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7374992371, 22.5125007629, -0.6000000238, -0.6000000238, 25.1121540070, 31.2214851379, 25.3017463684, 30.3425655365, 25.0000000000, 31.8999996185, 
1490230062, 22.5874996185, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7374992371, 22.5499992371, -0.6000000238, -0.4000000060, 25.1255054474, 31.0139617920, 25.3418025970, 30.2143898010, 25.0000000000, 31.7999992371, 
1490230095, 22.6250000000, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2124996185, 22.7749996185, 22.5125007629, -0.4000000060, -0.4799999893, 25.1121540070, 30.9178295135, 25.3284511566, 30.1396198273, 25.0000000000, 31.7000007629, 
1490230128, 22.6250000000, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7374992371, 22.5499992371, 0.0000000000, -0.6000000238, 25.1121540070, 30.7545585632, 25.3150997162, 29.9931335449, 25.0000000000, 31.5000000000, 
1490230161, 22.6625003815, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2124996185, 22.7374992371, 22.5499992371, -0.2800000012, -0.6800000072, 25.0988025665, 30.6126499176, 25.3418025970, 29.8054466248, 25.0000000000, 31.2999992371, 
1490230194, 22.5874996185, 22.2500000000, 21.7625007629, 23.1875000000, 22.7749996185, 22.2124996185, 22.7374992371, 22.5125007629, -0.2800000012, -0.4000000060, 25.1548786163, 30.4066524506, 25.3284511566, 29.6177616119, 25.0000000000, 31.2000007629, 
1490230227, 22.5874996185, 22.2500000000, 21.7999992371, 23.1499996185, 22.7374992371, 22.2124996185, 22.7749996185, 22.5125007629, -0.4799999893, -0.6800000072, 25.1388568878, 30.2769508362, 25.3418025970, 29.5185775757, 25.0000000000, 31.0000000000, 
1490230260, 22.6250000000, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7749996185, 22.5499992371, -0.2000000030, -0.6000000238, 25.1388568878, 30.2418556213, 25.3418025970, 29.4392318726, 25.0000000000, 30.7999992371, 
1490230293, 22.6250000000, 22.2500000000, 21.7999992371, 23.1499996185, 22.7749996185, 22.2124996185, 22.7374992371, 22.5499992371, -0.2800000012, -0.6800000072, 25.1255054474, 30.1777667999, 25.3578243256, 29.3934535980, 25.0000000000, 30.7000007629, 
1490230327, 22.6250000000, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2500000000, 22.7749996185, 22.5125007629, -0.4799999893, -0.6000000238, 25.1388568878, 30.1625080109, 25.3578243256, 29.3156337738, 25.0000000000, 30.6000003815, 
1490230360, 22.6250000000, 22.2500000000, 21.7625007629, 23.1875000000, 22.8125000000, 22.2124996185, 22.7749996185, 22.5125007629, -0.2800000012, -0.4799999893, 25.1388568878, 30.0816364288, 25.3578243256, 29.2698554993, 25.0000000000, 30.5000000000, 
1490230393, 22.7749996185, 22.2875003815, 21.7999992371, 23.1875000000, 22.8125000000, 22.2124996185, 22.7749996185, 22.5499992371, -0.2800000012, -0.6800000072, 25.1682300568, 30.0862140656, 25.3578243256, 29.3659877777, 25.0000000000, 30.5000000000, 
1490230426, 22.6250000000, 22.2875003815, 21.7999992371, 23.1875000000, 22.7749996185, 22.2500000000, 22.7749996185, 22.5499992371, -0.0799999982, -0.4799999893, 25.1388568878, 30.2128639221, 25.3845272064, 29.4117641449, 25.0000000000, 30.5000000000, 
1490230459, 22.6625003815, 22.2875003815, 21.7999992371, 23.4500007629, 22.8125000000, 22.2124996185, 22.7749996185, 22.5125007629, -0.4799999893, -0.6800000072, 25.1388568878, 30.2601661682, 25.3418025970, 29.4895858765, 25.0000000000, 30.5000000000, 
1490230492, 22.6625003815, 22.2875003815, 21.7999992371, 23.1875000000, 22.8125000000, 22.2500000000, 22.7749996185, 22.5499992371, -0.2800000012, -0.8000000119, 25.1121540070, 30.2906837463, 25.3578243256, 29.4911117554, 25.0000000000, 30.5000000000, 
1490230525, 22.6625003815, 22.2500000000, 21.7999992371, 23.1875000000, 22.8125000000, 22.2500000000, 22.7374992371, 22.5499992371, -0.4799999893, -0.4000000060, 25.1255054474, 30.2128639221, 25.3284511566, 29.4407577515, 25.0000000000, 30.6000003815, 
1490230558, 22.6625003815, 22.2875003815, 21.7999992371, 23.1875000000, 22.8125000000, 22.2500000000, 22.7749996185, 22.5499992371, -0.4799999893, -0.4799999893, 25.1682300568, 30.1808185577, 25.3711757660, 29.3980312347, 25.0000000000, 30.5000000000, 
1490230591, 22.6625003815, 22.2875003815, 21.8374996185, 23.1875000000, 22.8125000000, 22.2500000000, 22.7749996185, 22.5499992371, -0.6800000072, -0.4799999893, 25.1548786163, 30.1960792542, 25.3711757660, 29.3675136566, 25.0000000000, 30.5000000000, 
1490230624, 22.6625003815, 22.2875003815, 21.7999992371, 23.1875000000, 22.8125000000, 22.2500000000, 22.8125000000, 22.5499992371, -0.2000000030, -0.6000000238, 25.1682300568, 30.1487751007, 25.3711757660, 29.3171596527, 25.1000003815, 30.3999996185, 
1490230657, 22.8125000000, 22.3250007629, 21.8374996185, 23.1875000000, 22.8125000000, 22.2500000000, 22.8125000000, 22.5499992371, -0.4000000060, -0.6000000238, 25.1388568878, 30.1503009796, 25.3578243256, 29.3476772308, 25.1000003815, 30.3999996185, 
1490230690, 22.6625003815, 22.3250007629, 21.8374996185, 23.2250003815, 22.8125000000, 22.2875003815, 22.7749996185, 22.5499992371, -0.4000000060, -0.4799999893, 25.1548786163, 30.0846881866, 25.3711757660, 29.4117641449, 25.1000003815, 30.3999996185, 
1490230723, 22.6625003815, 22.3250007629, 21.8374996185, 23.4874992371, 22.8125000000, 22.2875003815, 22.8125000000, 22.5874996185, -0.4000000060, -0.6800000072, 25.1949348450, 30.1167316437, 25.3845272064, 29.4117641449, 25.1000003815, 30.3999996185, 
1490230756, 22.7000007629, 22.3250007629, 21.8374996185, 23.2250003815, 22.8500003815, 22.3250007629, 22.8125000000, 22.5874996185, -0.4000000060, -0.4799999893, 25.1388568878, 30.1670856476, 25.3711757660, 29.3476772308, 25.1000003815, 30.3999996185, 
1490230789, 22.6625003815, 22.3250007629, 21.8374996185, 23.2250003815, 22.8500003815, 22.2875003815, 22.7749996185, 22.5874996185, -0.2800000012, -0.4000000060, 25.1388568878, 30.1136798859, 25.3578243256, 29.3949794769, 25.1000003815, 30.3999996185, 
1490230822, 22.7000007629, 22.3250007629, 21.8374996185, 23.2250003815, 22.8125000000, 22.2875003815, 22.8500003815, 22.5499992371, -0.2800000012, -0.4799999893, 25.1388568878, 30.1029987335, 25.3845272064, 29.3629360199, 25.1000003815, 30.3999996185, 
1490230856, 22.7000007629, 22.3250007629, 21.8374996185, 23.2250003815, 22.8500003815, 22.2875003815, 22.8125000000, 22.5874996185, -0.2800000012, -0.4799999893, 25.1388568878, 30.2449073792, 25.3578243256, 29.5078964233, 25.1000003815, 30.3999996185, 
1490230889, 22.7000007629, 22.3250007629, 21.8374996185, 23.2250003815, 22.8500003815, 22.2875003815, 22.8125000000, 22.5874996185, -0.4000000060, -0.6000000238, 25.1548786163, 30.3089942932, 25.3578243256, 29.6177616119, 25.1000003815, 30.3999996185, 
1490230922, 22.7000007629, 22.3250007629, 21.8750000000, 23.2250003815, 22.8500003815, 22.2875003815, 22.8500003815, 22.5874996185, -0.4000000060, -0.4799999893, 25.1548786163, 30.3425655365, 25.3711757660, 29.5368881226, 25.1000003815, 30.3999996185, 
